1;4903;518;-1
2;3330;12420;1
3;3462;2753;-1
4;4667;1338;-1
5;4040;9145;1
6;3421;3456;-1
7;4151;12763;1
8;4046;1893;-1
9;3865;2611;-1
10;3817;6144;-1
11;3251;6335;-1
12;3536;3116;-1
13;4561;392;-1
14;4080;1948;-1
15;4080;1814;-1
16;6619;7922;0
17;3226;3808;-1
18;3810;3733;-1
19;5519;8915;0
20;4782;1193;-1
21;3835;10728;1
22;3934;14233;1
23;3859;12807;1
24;4168;1733;-1
25;5296;275;-1
26;4269;14637;1
27;4273;12101;1
28;4180;284;-1
29;3876;12058;1
30;4033;2982;-1
31;4634;11156;1
32;4795;11293;1
33;4351;9893;1
34;3437;2761;-1
35;2969;6688;-1
36;4734;1251;-1
37;5036;12266;1
38;3693;12702;1
39;4141;12695;1
40;4170;1436;-1
41;4385;13701;1
42;3594;4202;-1
43;4186;2620;-1
44;3789;11678;1
45;3889;1516;-1
46;3187;4132;-1
47;3996;12910;1
48;4106;1951;-1
49;6659;13767;0
50;3704;844;-1
51;3775;12961;1
52;6015;12609;1
53;3771;4459;-1
54;4264;659;-1
55;3915;1989;-1
56;3025;4767;-1
57;3732;1145;-1
58;3766;14496;1
59;2186;1707;-1
60;5607;6607;1
61;3746;1770;-1
62;4263;11082;1
63;3718;5661;-1
64;4353;10004;1
65;4607;266;-1
66;5875;8549;0
67;9193;11672;0
68;5778;10389;1
69;5988;11834;1
70;4165;2581;-1
71;4310;2807;-1
72;4869;1167;-1
73;1838;1155;-1
74;6269;6866;-1
75;5182;9207;1
76;4802;1392;-1
77;4587;1034;-1
78;3581;2411;-1
79;3670;2869;-1
80;6252;7346;-1
81;6070;351;-1
82;3695;3610;-1
83;7172;10833;0
84;3910;13100;1
85;4718;13392;1
86;4900;9734;1
87;4905;421;-1
88;3839;13423;1
89;4287;12499;1
90;4358;642;-1
91;3257;14516;1
92;4032;312;-1
93;4568;1307;-1
94;4611;44;-1
95;3995;13316;1
96;3472;2515;-1
97;4232;1621;-1
98;4753;1529;-1
99;5565;10;-1
100;3227;2952;-1
101;3760;12852;1
102;3271;3119;-1
103;3601;13951;1
104;3536;2028;-1
105;4105;241;-1
106;3758;5021;-1
107;3486;3140;-1
108;3582;763;-1
109;3655;4698;-1
110;6325;9651;0
111;3255;12680;1
112;3779;1689;-1
113;4897;488;-1
114;3484;813;-1
115;5440;12172;1
116;7787;2957;-1
117;3094;6694;-1
118;4637;39;-1
119;3797;2507;-1
120;7121;368;-1
121;7482;7975;0
122;6186;10884;0
123;3531;12703;1
124;3034;15294;1
125;3415;10510;1
126;4149;13496;1
127;5035;483;-1
128;7296;12271;0
129;5535;13393;0
130;4133;464;-1
131;3412;11744;1
132;3374;3993;-1
133;3870;1887;-1
134;3439;4425;-1
135;3826;12540;1
136;4803;1516;-1
137;4439;2517;-1
138;4837;397;-1
139;5359;8119;-1
140;5275;690;-1
141;4626;344;-1
142;3546;2128;-1
143;3283;1422;-1
144;4468;11954;1
145;3818;13670;1
146;5203;9157;0
147;4165;454;-1
148;3579;1581;-1
149;3580;243;-1
150;4128;11504;1
151;4867;386;-1
152;3707;194;-1
153;3758;13366;1
154;3898;11048;1
155;3879;4114;-1
156;4778;1350;-1
157;3466;6050;-1
158;2223;2112;-1
159;4621;51;-1
160;5203;914;-1
161;3504;106;-1
162;3808;926;-1
163;3580;6422;-1
164;7577;11607;0
165;4334;994;-1
166;4553;13527;1
167;4317;1491;-1
168;4819;897;-1
169;2677;1772;-1
170;3814;2240;-1
171;4015;1669;-1
172;4211;1644;-1
173;4100;8226;1
174;3546;11536;1
175;6440;2747;-1
176;5079;4767;-1
177;4400;10921;1
178;4236;11629;1
179;4539;1781;-1
180;8690;10831;1
181;3834;12964;1
182;3993;9766;1
183;3791;2631;-1
184;8114;7585;0
185;3797;2468;-1
186;3432;2714;-1
187;3237;12856;1
188;4697;277;-1
189;3188;11216;1
190;1984;1430;-1
191;4166;1518;-1
192;3859;11581;1
193;4820;10713;1
194;3972;2981;-1
195;3382;6857;-1
196;4309;1848;-1
197;3842;2570;-1
198;3662;14842;1
199;4211;113;-1
200;4699;366;-1
201;5404;731;-1
202;3247;4138;-1
203;2975;13785;1
204;4838;194;-1
205;4360;11569;1
206;4564;999;-1
207;3553;11402;1
208;3868;2323;-1
209;4282;10802;1
210;3300;3630;-1
211;5238;1308;-1
212;3899;11825;1
213;4758;9238;1
214;5777;8456;1
215;3541;3294;-1
216;3301;12526;1
217;4210;12865;1
218;3462;3252;-1
219;3814;3071;-1
220;4616;914;-1
221;3517;1826;-1
