418;3157;13113;1
419;4735;1586;-1
420;3834;1839;-1
421;3653;379;-1
422;4367;1036;-1
423;5070;511;-1
424;5371;4111;-1
425;4090;7535;-1
426;4207;13820;1
427;4299;2116;-1
428;4836;1092;-1
429;3608;2728;-1
430;4315;12875;1
431;5104;10176;1
432;3430;13334;1
433;3869;14051;1
434;3773;13150;1
435;4443;598;-1
436;3827;11942;1
437;4143;13431;1
438;4896;22;-1
439;3544;14466;1
440;4222;11943;1
441;4416;1537;-1
442;3977;12290;1
443;9466;12008;0
444;4621;10603;1
445;3779;12684;1
446;3762;11210;1
447;3277;13461;1
448;4878;74;-1
449;4028;11284;1
450;3747;13220;1
451;4119;9969;1
452;4288;10930;1
453;3733;12119;1
454;3542;14403;1
455;4237;1684;-1
456;3606;14336;1
457;4312;11624;1
458;5325;30;-1
459;3861;2899;-1
460;4109;13082;1
461;3322;2221;-1
462;3631;11695;1
463;4340;12786;1
464;4390;14028;1
465;3649;11962;1
466;3677;12582;1
467;3958;14168;1
468;3574;12870;1
469;3716;12579;1
470;3376;12918;1
471;3689;13052;1
472;4131;12320;1
473;4088;2036;-1
474;3267;3579;-1
475;3188;3415;-1
476;3588;13530;1
477;4563;181;-1
478;3931;14052;1
479;2862;4214;-1
480;4049;10221;1
481;4052;625;-1
482;4455;9156;1
483;4036;11678;1
484;5869;14461;0
485;3452;13038;1
486;4129;11939;1
487;3626;2187;-1
488;4909;6801;-1
489;3623;12095;1
490;4362;986;-1
491;4257;1842;-1
492;3676;10787;1
493;3445;13587;1
494;3255;2731;-1
495;4301;10947;1
496;3829;12982;1
497;2244;1559;-1
498;3931;13958;1
499;4563;1536;-1
500;3991;13690;1
501;4759;11004;1
502;4809;11842;1
503;3815;12296;1
504;4198;10316;1
505;1906;1215;-1
506;5217;11550;1
507;4030;2188;-1
508;3563;13834;1
509;3855;2752;-1
510;3474;13618;1
511;3645;13624;1
512;3609;1473;-1
513;3974;12283;1
514;3475;12536;1
515;5537;9286;1
516;3750;13680;1
517;1761;1344;-1
518;4830;58;-1
519;4375;428;-1
520;5020;12619;1
521;3938;2740;-1
522;4329;13125;1
523;3506;12833;1
524;3385;3380;-1
525;3552;2521;-1
526;3765;11881;1
527;3724;12456;1
528;4034;1523;-1
